CustomerID,Name,City,Country,Postal Code,Country Code
18-907-7870,Serene Steadman,Shiquan,China,-132727488.7,CN
06-321-2499,Mano Abrahamson,Cercal,Portugal,993-0309,PT
36-850-2399,Yardley Eliet,Sacramento,United States,248728266,US
31-320-9549,Christi Flute,Leigu,China,249175230,CN
47-474-8927,Walther Rablin,Guangfu,China,987-0630,CN
83-549-0652,Sophey Garling,Xincheng,China,629 01,CN
44-311-9619,Gavra Breslin,Tsotsin-Yurt,Russia,304428935,RU
40-236-9118,Emmerich Ochterlony,Gomel,Belarus,304976300,BY
66-514-5198,Kellina Oates,Villa de Soto,Argentina,3810-1038,AR
14-693-9001,Karee Colchett,Montbéliard,France,693047,FR
71-801-5063,Enrika Marty,Rulong,China,649-6604,CN
48-306-2176,Cal Rorke,Jongorsari,Indonesia,33897,ID
86-277-5508,Jehu Dauney,Tugu,Indonesia,649-6604,ID
57-157-8353,Barb Murfett,Swan Hills,Canada,353993,CA
30-847-7835,Jo O'Nowlan,Kafr Baţnā,Syria,629 01,SY
21-383-0942,Hermine Dorton,Olszyna,Poland,-132887536.7,PL
67-467-1171,Egon Lawrance,Farinheiras,Portugal,-133047584.7,PT
18-179-2197,Winn Raynes,Citangtu Kaler,Indonesia,-133207632.7,ID
76-335-3399,Emilie Faircley,Ystad,Sweden,993-0310,SE
45-044-4374,Antonino McMains,Noling,Philippines,249622194,PH
13-951-6935,Megan Beddows,Marull,Argentina,250069158,AR
72-152-2430,Haslett Jenkyn,Yongning,China,987-0631,CN
61-623-7377,Gus Trower,Banarankrajan,Indonesia,630 01,ID
09-203-2909,Doreen Sothcott,Decatur,United States,305523665,US
91-336-4124,Allyn Gurnay,Nghĩa Hành,Vietnam,306071030,VN
42-547-8958,Katy Pine,Linggou,China,3810-1039,CN
03-547-5984,Joanie Swindley,Zaymishche,Russia,693048,RU
27-104-9440,Petronille Scrimgeour,San Francisco,United States,649-6605,US
53-236-6596,Ellis Castanares,Jinsha,China,33898,CN
95-631-7257,Delly Ventum,Su-ngai Kolok,Thailand,649-6605,TH
17-578-7660,Antonella Ochterlony,Dobřív,Czech Republic,353994,CZ
80-268-7959,Felita Dovey,Tianhekou,China,630 01,CN
70-610-7059,Hall Everil,Richky,Ukraine,-133367680.7,UA
91-839-0337,Dodi Basindale,Niquero,Cuba,-133527728.7,CU
98-336-1192,Krishnah Pearch,Lençóis Paulista,Brazil,-133687776.7,BR
13-919-9687,Gabrielle Coxall,Junxi,China,993-0311,CN
07-667-2054,Jobie Coaten,San Pedro de Atacama,Chile,250516122,CL
85-451-7757,Borden Hacking,Made,Indonesia,250963086,ID
09-340-5529,Dell Hellsdon,Å avnik,Montenegro,987-0632,ME
28-994-2175,Dorie Cammell,Zamoskvorech'ye,Russia,631 01,RU
21-516-0006,Rayna Strathearn,Guanchao,China,306618395,CN
90-138-4450,Brendin Meedendorpe,Kudahuvadhoo,Maldives,307165760,MV
27-611-0020,Raquel Borham,Toledo,Spain,3810-1040,ES
23-205-4715,Tildy Shanks,Cabog,Philippines,693049,PH
90-947-8460,Alisander Shoebottom,Kajatian,Philippines,649-6606,PH
37-076-7913,Brandon Cocklie,Gustavia,Saint Barthelemy,33899,BL
46-123-3292,Hebert Aubin,Barrancas,Colombia,649-6606,CO
30-426-0861,Aldin Purrier,Hamburg Bramfeld,Germany,353995,DE
17-425-9366,Willi Voce,Huangjin,China,631 01,CN
54-763-6870,Roxine Humphries,Cruces,Cuba,-133847824.7,CU
21-910-6325,Guthrey Juara,Sam Roi Yot,Thailand,-134007872.7,TH
87-825-2791,Mariel Bourdel,Rainis,Indonesia,-134167920.7,ID
10-534-1630,Cissiee Gobeau,Chust Shahri,Uzbekistan,993-0312,UZ
12-760-8688,Bonnee Keller,Shentang,China,251410050,CN
20-910-8042,Nelie Cleare,Dadian,China,251857014,CN
49-905-8008,Hurlee Dhennin,Zhiqu,China,987-0633,CN
21-823-5019,Charil Fanton,Clifden,Ireland,632 01,IE
70-815-9836,Far Emmanuele,Skövde,Sweden,307713125,SE
40-189-3632,Jilly Bursnoll,Jiangya,China,308260490,CN
42-611-3228,Wakefield Strotton,Presa,Portugal,3810-1041,PT
62-189-0455,Skippy McIlwain,Tây Hồ,Vietnam,693050,VN
67-746-6460,Ara McWard,Матејче,Macedonia,649-6607,MK
44-431-8932,Elvira Beverstock,Tojeira,Portugal,33900,PT
82-729-5605,Westbrooke Blindt,Qiryat Yam,Israel,649-6607,IL
77-869-4945,Maribelle Allcroft,Motupe,Peru,353996,PE
53-704-6388,Roosevelt Grigg,Jielin,China,632 01,CN
14-346-3203,Jard Adderson,Shangwuzhuang,China,-134327968.7,CN
14-832-8262,Steward Pettinger,Nangalimang,Indonesia,-134488016.7,ID
12-510-9183,Barby Noell,Perrelos,Philippines,-134648064.7,PH
44-900-5794,Bertrand Bilton,Jesús María,Argentina,993-0313,AR
42-905-5328,Emilee Riddeough,Oral,Kazakhstan,252303978,KZ
20-850-2376,Agretha Dutteridge,Otjiwarongo,Namibia,252750942,NA
75-271-9762,Ferrel Jeratt,Jindou,China,987-0634,CN
68-882-8050,Selia Grigoroni,Bun Barat,Indonesia,633 01,ID
42-607-3260,Celine Coopland,Pajaten,Indonesia,308807855,ID
60-346-2768,Danna O'Nion,Morfovoúni,Greece,309355220,GR
76-163-3165,Cornelia Rowth,Enzan,Japan,3810-1042,JP
19-601-3865,Horatio Codi,Hats'avan,Armenia,693051,AM
47-264-6899,Dru Priscott,Dolní Dvořiště,Czech Republic,649-6608,CZ
56-511-3188,Bibbie Bover,Bazar-Korgon,Kyrgyzstan,33901,KG
21-798-9412,Lise Fegan,Dū Laīnah,Afghanistan,649-6608,AF
82-520-3770,Faith Grushin,Washington,United States,353997,US
95-331-1993,Berte Cornall,Dārchulā,Nepal,633 01,NP
53-257-4115,King Hillin,Wang Nam Khiao,Thailand,-134808112.7,TH
42-410-0705,Selena Relton,Singojuruh,Indonesia,-134968160.7,ID
38-609-7229,Virgie Belhomme,Kasese,Uganda,-135128208.7,UG
03-331-1028,Brunhilda Beeze,Ribas do Rio Pardo,Brazil,993-0314,BR
29-836-4385,Colver McChesney,Parengan,Indonesia,253197906,ID
41-226-8734,Dominick Crafts,Pul-e Sangī,Afghanistan,253644870,AF
16-815-6643,Tiertza Barford,Volokolamsk,Russia,987-0635,RU
77-281-8756,Hastie Charopen,Tuburan,Philippines,634 01,PH
30-825-3298,Doug Logg,Mozhaysk,Russia,309902585,RU
96-799-4054,Clive Crammy,Shiban,China,310449950,CN
68-814-7130,Ximenes Carnachen,Kostanay,Kazakhstan,3810-1043,KZ
32-736-6261,Jere Whitebrook,Kotaagung,Indonesia,693052,ID
63-784-1408,Gabe Boyan,Novi Slankamen,Serbia,649-6609,RS
40-260-1346,Gennifer Koenen,Cayambe,Ecuador,33902,EC
35-306-1244,Tedda Plumridge,Bapska,Croatia,649-6609,HR
48-853-9332,Lexie Spinetti,Shijia,China,353998,CN
56-125-9083,Anastasia Baudy,Jangdam,China,634 01,CN
72-073-0415,Anna-maria Neilan,Nong Saeng,Thailand,-135288256.7,TH
50-376-1116,Melisandra Mungham,Xinhua,China,-135448304.7,CN
20-180-7160,Dian Collough,Mayong,China,-135608352.7,CN
47-775-2879,Elayne Karet,Xiaosong,China,993-0315,CN
58-519-0920,Pail Duignan,Tanūmah,Saudi Arabia,254091834,SA
53-665-5572,Rivi Bowart,Kushtia,Bangladesh,254538798,BD
99-823-8050,Carlye Chiswell,Traganón,Greece,987-0636,GR
46-151-7455,Braden Bartolacci,Royan,France,635 01,FR
57-249-9311,Hedi Chadwin,Huaishu,China,310997315,CN
41-836-7896,Annamarie Taylot,Helsingborg,Sweden,311544680,SE
77-952-2629,Rhetta Nevill,Lupao,Philippines,3810-1044,PH
04-242-3472,Raye Fyldes,Mompós,Colombia,693053,CO
97-519-5326,Kellby Quarterman,Hanggan,Philippines,649-6610,PH
74-748-7404,Raye Rossant,Orikum,Albania,33903,AL
03-350-0766,Aaron Cromley,Cruz,Portugal,649-6610,PT
59-273-7178,Morganne Brecknell,Naryn,Kyrgyzstan,353999,KG
75-358-8408,Dieter Crannis,Viñales,Cuba,635 01,CU
53-501-6288,Kerri Barnes,Posse,Brazil,-135768400.7,BR
06-093-4453,Adaline Reichartz,Jetaral,China,-135928448.7,CN
09-685-7250,Ally McBrearty,Mundolsheim,France,-136088496.7,FR
48-621-4122,Theda Jagoe,Mutā Khān,Afghanistan,993-0316,AF
37-038-2215,Jethro Fenwick,Villa del Rosario,Colombia,254985762,CO
60-917-4254,Bambie Frears,Zhanjiang,China,255432726,CN
62-845-0351,Ezri Gouck,Inčukalns,Latvia,987-0637,LV
83-415-1839,Charisse Risso,Kavallári,Greece,636 01,GR
79-877-0995,Leanna Chapelhow,Aix-en-Provence,France,312092045,FR
35-922-4096,Florella McMullen,Yong'an,China,312639410,CN
07-117-6288,Raven Cawkwell,Lembursawah,Indonesia,3810-1045,ID
29-212-8537,Mable Browncey,Paninggaran,Indonesia,693054,ID
98-667-2397,Essie Hagland,Spas-Zaulok,Russia,649-6611,RU
42-820-6751,Valida Greenhill,New Pandanon,Philippines,33904,PH
14-111-5943,Malinde Firbanks,Pilang,Indonesia,649-6611,ID
60-136-0339,Persis Chipchase,Suwaru,Indonesia,354000,ID
48-656-3310,Demetris McGibbon,Napoli,Italy,636 01,IT
07-805-8279,Natala Stobbe,Lidingö,Sweden,-136248544.7,SE
21-055-2991,Shandy Sefton,Rakhmanovo,Russia,-136408592.7,RU
38-183-2380,Sander Maloney,Hallsberg,Sweden,-136568640.7,SE
31-360-2315,Ellis Kops,Rouen,France,993-0317,FR
58-897-9539,Yankee Penright,Kuznechikha,Russia,255879690,RU
45-104-2327,Wandie Yeeles,Píritu,Venezuela,256326654,VE
26-472-0085,Tanner Garner,Lazaro Cardenas,Mexico,987-0638,MX
95-863-7435,Maryjo Strangwood,Kortowo,Poland,637 01,PL
85-315-2081,Dorise Reames,Vargön,Sweden,313186775,SE
82-197-4890,Sly Fullwood,Urcos,Peru,313734140,PE
90-268-2856,Florella Reape,Lérida,Colombia,3810-1046,CO
54-078-7771,Korney O'Carney,North Bay,Canada,693055,CA
91-387-2469,Rorie Colicot,Pantian,China,649-6612,CN
87-182-2023,Nathanil Eykel,Ōdachō-ōda,Japan,33905,JP
13-867-0430,Carol-jean Sodory,Hongwei,China,649-6612,CN
50-466-7631,Ludwig Fuxman,Iranduba,Brazil,354001,BR
41-164-0757,Gloriane Allsepp,Tabatinga,Brazil,637 01,BR
01-646-4719,Christoper Myrkus,Ziketan,China,-136728688.7,CN
24-476-4314,Steward Doyland,Masipi West,Philippines,-136888736.7,PH
96-936-2893,Jenilee Ricardou,Uyutne,Ukraine,-137048784.7,UA
43-976-6171,Riccardo Jahner,Taksimo,Russia,993-0318,RU
04-213-6891,Leonard Fuxman,La Clotilde,Argentina,256773618,AR
03-754-8064,Ali Einchcombe,Hushi,China,257220582,CN
80-279-3555,Cynthea O'Hickee,Aulnay-sous-Bois,France,987-0639,FR
34-747-6973,Renata Vlach,Babice,Poland,638 01,PL
80-992-8483,Manuel Gloyens,Xiadu,China,314281505,CN
27-053-6056,Jerrome Drohan,Sukadana,Indonesia,314828870,ID
28-076-4615,Karoly Ivie,Thatta,Pakistan,3810-1047,PK
05-685-7660,Jory Glave,Salogon,Philippines,693056,PH
96-672-3509,Charin Pinckard,Qinling Jieban,China,649-6613,CN
62-549-2752,Malina Pengelly,Rawawilis,Indonesia,33906,ID
40-270-8030,Marillin Dennehy,Foundiougne,Senegal,649-6613,SN
59-072-5051,Laina Thurborn,Dzüünkharaa,Mongolia,354002,MN
28-108-0435,Noel Ladley,Yachimata,Japan,638 01,JP
57-785-3314,Gail Grigaut,Pasar,Indonesia,-137208832.7,ID
94-096-1282,Gordan Kneeshaw,Terek,Russia,-137368880.7,RU
46-049-5828,Quinn Stamps,Kota Kinabalu,Malaysia,-137528928.7,MY
41-128-9654,Odilia Bockett,Nuits-Saint-Georges,France,993-0319,FR
81-094-4880,Mikael O'Keevan,Cruz Alta,Brazil,257667546,BR
71-750-9970,Egbert Mollnar,Pavlysh,Ukraine,258114510,UA
18-073-6715,Howie Flamank,Santa Maria,Brazil,987-0640,BR
41-371-0653,Judy Swainson,Zdenci,Croatia,639 01,HR
32-572-1979,Dulcie Lax,Velké Pavlovice,Czech Republic,315376235,CZ
54-536-6254,Nelli Myrie,Łęknica,Poland,315923600,PL
29-219-2253,Althea Jaggli,Lazaro Cardenas,Mexico,3810-1048,MX
71-721-5004,Row Colchett,Marang,Indonesia,693057,ID
97-710-2761,Adlai Arnull,Qal'at Bīshah,Saudi Arabia,649-6614,SA
59-575-5435,Paloma Spellar,Florencia,Colombia,33907,CO
65-481-0473,Hyacintha Hanne,Phoenix,United States,649-6614,US
43-167-6563,Mattie Brenston,Daba,China,354003,CN
64-548-0720,Quintus Parcells,Oslo,Norway,639 01,NO
80-680-2541,Sue Fargie,Teresópolis,Brazil,-137688976.7,BR
80-692-1577,Amaleta Brattan,Caringin Lor,Indonesia,-137849024.7,ID
20-619-2889,Willow Burmingham,Kanbe,Myanmar,-138009072.7,MM
33-530-9357,Fawnia Bartosch,Khāndbāri,Nepal,993-0320,NP
37-845-3065,Donni Tatem,Fairbanks,United States,258561474,US
81-488-4385,Mary Jellett,Pasadena,United States,259008438,US
81-070-8211,Todd Riglesford,Barra,Philippines,987-0641,PH
57-713-4376,Aube Francescuzzi,Périgny,France,640 01,FR
91-235-3553,Fanni Caccavella,Panacan,Philippines,316470965,PH
34-942-9341,Allie Turbard,Dalam,Indonesia,317018330,ID
53-865-0514,Nadine Cudbird,Kuandian,China,3810-1049,CN
31-432-4517,Ginelle Finnimore,Ujar,Azerbaijan,693058,AZ
55-350-7166,Rici Bollin,Maszkienice,Poland,649-6615,PL
44-464-5517,Yvon Chasmor,Corralito,Argentina,33908,AR
13-549-8164,Sindee Drynan,Malie,Samoa,649-6615,WS
76-184-8198,Kim McCloughlin,Vom,Nigeria,354004,NG
53-208-7209,Jarib Cranke,Shīeli,Kazakhstan,640 01,KZ
38-865-5715,Cordelia Whicher,Épinal,France,-138169120.7,FR
15-968-4354,Adria Heller,Sungi Liput,Indonesia,-138329168.7,ID
23-557-3971,Ash Boise,Shouxihu,China,-138489216.7,CN
42-475-0558,Ravid Josephsen,Vimmerby,Sweden,993-0321,SE
37-704-3505,Belle Priver,Chuchkovo,Russia,259455402,RU
50-685-3169,Wanda Ramas,Ipojuca,Brazil,259902366,BR
86-294-0566,Jazmin Torald,Boavista,Portugal,987-0642,PT
23-082-9045,Mellicent Philliphs,Maracanaú,Brazil,641 01,BR
74-130-0054,Reggie Hallaways,Zhongluotan,China,317565695,CN
52-201-2191,Rubin Ind,Malinta,Philippines,318113060,PH
30-902-5761,Melodee Gartshore,Santa Cruz,United States,3810-1050,US
33-940-3140,Giffy Wreath,Correia Pinto,Brazil,693059,BR
10-483-3261,Heida Bohden,Slavgorod,Russia,649-6616,RU
66-300-2343,Saw Aspenlon,Almafuerte,Argentina,33909,AR
27-735-9532,Jenda Castellino,Delong,China,649-6616,CN
42-165-1972,Bobby Blazewski,Xinglongchang,China,354005,CN
23-834-9533,Boniface Giovannilli,Szydłowo,Poland,641 01,PL
81-334-5691,Halette O'Hanley,Hedong,China,-138649264.7,CN
30-022-9413,Herculie Eastment,Bulu,Indonesia,-138809312.7,ID
19-848-0069,Virginie Lammas,Syanno,Belarus,-138969360.7,BY
98-591-9409,Zorine Delacourt,Mesopotam,Albania,993-0322,AL
10-047-1960,Isidro Chelam,Vladikavkaz,Russia,260349330,RU
42-897-6329,Annmarie Bountiff,Rislane,Morocco,260796294,MA
39-999-0021,Sid Oultram,Tiblawan,Philippines,987-0643,PH
82-124-3942,Patrizia Kunrad,Chengnan,China,642 01,CN
36-331-2831,Marillin Tieman,Takayama,Japan,318660425,JP
34-309-3114,Rodrigo D'Alessio,Siparia,Trinidad and Tobago,319207790,TT
19-101-7328,Gigi Trunchion,Khanino,Russia,3810-1051,RU
60-136-4870,Mitzi De Mico,Kotabaru,Indonesia,693060,ID
85-127-4717,Dannye Passmore,Bělá pod Bezdězem,Czech Republic,649-6617,CZ
49-948-7915,Carree Jeffree,Tetaf,Indonesia,33910,ID
06-831-0706,Shell Oldis,Huxiaoqiao,China,649-6617,CN
29-914-6794,Ardene Davydenko,Abuko,Gambia,354006,GM
31-856-0244,Lethia Bodechon,Vänersborg,Sweden,642 01,SE
32-395-2589,Harriott Manby,Limbe,Cameroon,-139129408.7,CM
04-935-5157,Kissie Gosford,Dusun Desa Bunter,Indonesia,-139289456.7,ID
18-892-9010,Isador Saffen,Narathiwat,Thailand,-139449504.7,TH
95-339-8822,Sheela Stein,Salt Lake City,United States,993-0323,US
95-862-4662,Dal Raper,Yanxi,China,261243258,CN
80-277-5556,Gauthier Sapshed,Ahmadpur Siāl,Pakistan,261690222,PK
48-999-9247,Gizela Northover,Xin Bulag,China,987-0644,CN
55-441-4945,Taffy Shipcott,Pateh Sam,Gambia,643 01,GM
74-776-1637,Forster Pervew,Kerikeri,New Zealand,319755155,NZ
51-529-9908,Arlette Magauran,Vanadzor,Armenia,320302520,AM
63-986-0563,Jameson Yaknov,Mulyoagung,Indonesia,3810-1052,ID
96-628-9343,Esdras Scoffins,Sumberbening,Indonesia,693061,ID
61-684-7316,Gradey O'Gready,Hetian,China,649-6618,CN
48-951-1953,Lowrance Kleinmintz,Beigang,China,33911,CN
64-856-3763,Dore Coyett,Kota Bharu,Malaysia,649-6618,MY
23-233-9582,Baxy Dunkerley,Layu,China,354007,CN
15-212-8866,Charlot Warkup,Solok,Indonesia,643 01,ID
07-575-4456,Godfrey Jellicorse,Vazhiny,Russia,-139609552.7,RU
99-435-3448,Ives Darmody,Jiangkou,China,-139769600.7,CN
07-158-6611,Stephi Broose,Jacareí,Brazil,-139929648.7,BR
40-581-7231,Hervey Ganning,Torres,Brazil,993-0324,BR
49-436-2903,Bennett Pendered,Changnyeong,South Korea,262137186,KR
49-449-2339,Jilleen Foux,Khānaqāh,Afghanistan,262584150,AF
28-494-9464,Jefferson Lauderdale,Batanghari,Indonesia,987-0645,ID
28-255-9636,Stirling Santry,Chhāgalnāiya,Bangladesh,644 01,BD
04-007-9403,Reilly Domonkos,Fonte Boa da Brincosa,Portugal,320849885,PT
30-134-4141,Mary Demangel,Daszewice,Poland,321397250,PL
43-303-6151,Carolan Di Giacomo,Talin Hiag,China,3810-1053,CN
74-339-8181,Clarette Barreau,Zhongtang,China,693062,CN
34-231-0656,Germaine Vallack,Voronezh,Russia,649-6619,RU
68-194-7215,Alena Geratasch,Augsburg,Germany,33912,DE
82-442-4503,Dill Beardshall,Daohe,China,649-6619,CN
65-959-0100,Dolorita Drayton,Sitrah,Bahrain,354008,BH
06-870-3808,Guthry Galpin,Forbach,France,644 01,FR
79-834-1150,Paton Fritzer,Nowe Grocholice,Poland,-140089696.7,PL
91-484-8549,Kelbee Illesley,Sete Lagoas,Brazil,-140249744.7,BR
58-358-2956,Christabella Coathup,Bangil,Indonesia,-140409792.7,ID
40-946-4285,Ephrem Steers,Saint-André-Avellin,Canada,993-0325,CA
22-719-1060,Melesa Halahan,Fernando Gutierrez Barrios,Mexico,263031114,MX
72-055-7985,Laney Fadden,Daruoyan,China,263478078,CN
65-353-0657,Giacopo Bramich,Ongjin,North Korea,987-0646,KP
90-876-6799,Lia Bonar,Quince Mil,Peru,645 01,PE
73-873-4827,Merrill Baudon,Susaki,Japan,321944615,JP
80-927-5246,Tasia Fautly,Tobruk,Libya,322491980,LY
77-111-2020,Angel Veschambre,Rafael Hernandez Ochoa,Mexico,3810-1054,MX
10-341-4047,Sheilah Maestro,Belozërskoye,Russia,693063,RU
83-800-4789,Audie Willcocks,Póvoa do Valado,Portugal,649-6620,PT
89-896-4591,Mart Malsher,Gal'bshtadt,Russia,33913,RU
21-282-1343,Magdalen Lacheze,Fuyang,China,649-6620,CN
04-699-2162,Margarita Mancktelow,Pindiga,Nigeria,354009,NG
72-013-3529,Ashil Brogini,Wakayama-shi,Japan,645 01,JP
09-688-8521,Arthur Mathewson,Qingshan,China,-140569840.7,CN
08-390-4691,Ennis Dungate,Pueblo Viejo,Panama,-140729888.7,PA
56-479-7571,Tiffani Halstead,Chelbasskaya,Russia,-140889936.7,RU
75-558-6855,Roddie Winterbotham,Leticia,Colombia,993-0326,CO
09-710-7305,Pincas Stearn,Bielefeld,Germany,263925042,DE
81-678-3234,Tony Crabtree,Kuzhu,China,264372006,CN
83-988-2186,Tamarah Filasov,Kertamukti,Indonesia,987-0647,ID
66-386-4902,Pen Pruce,Yeghegnut,Armenia,646 01,AM
37-285-0504,Boot Burree,Baisangguan,China,323039345,CN
07-111-7669,Sabra Calbreath,Františkovy Lázně,Czech Republic,323586710,CZ
84-136-7752,Obidiah Zanicchi,Tabu,Indonesia,3810-1055,ID
72-417-9175,Anders Stowe,Da'anshan,China,693064,CN
79-082-9805,Locke Janaway,Jelat,Indonesia,649-6621,ID
24-545-1124,Kaylyn Colebourne,Shuangqiao,China,33914,CN
84-300-6499,Noni Quickenden,Mont-Royal,Canada,649-6621,CA
93-913-0650,Alan Paskell,Longzui,China,354010,CN
91-251-5721,Anny Pattemore,Karanganyar,Indonesia,646 01,ID
04-960-9928,Les Harmson,Podkamennaya Tunguska,Russia,-141049984.7,RU
35-042-6593,Horatio Lundy,Huangcun,China,-141210032.7,CN
45-879-0850,Sibley Rodder,Tyvriv,Ukraine,-141370080.7,UA
78-492-1244,Dniren Copperwaite,Zhuhu,China,993-0327,CN
87-172-1004,Sorcha Beesley,Zabrat,Azerbaijan,264818970,AZ
55-516-2272,Alison Jamieson,Cambuí,Brazil,265265934,BR
79-227-9821,Dre Danher,Libei,China,987-0648,CN
87-811-2475,Chris Gummer,Kubangwaru,Indonesia,647 01,ID
97-003-2495,Adiana Shirtliff,Haradzyeya,Belarus,324134075,BY
26-631-4044,Derry Davis,La Loma,Panama,324681440,PA
07-925-9556,Lenci McFadzean,El Triunfo de la Cruz,Honduras,3810-1056,HN
18-296-6063,Uriel Grooby,Izumi,Japan,693065,JP
26-237-6257,Jillayne Gaiford,Būlaevo,Kazakhstan,649-6622,KZ
77-064-4656,Tiertza Doogan,Ovsyanka,Russia,33915,RU
29-631-4932,Ilario Michie,Pindiga,Nigeria,649-6622,NG
04-268-9065,Sarah Plaschke,Narathiwat,Thailand,354011,TH
06-545-4037,Skipp Lowater,Pacaraos,Peru,647 01,PE
82-278-5664,Maddalena Wolfinger,Senanga,Zambia,-141530128.7,ZM
19-112-3031,Mariquilla Labbe,Notsé,Togo,-141690176.7,TG
58-749-9630,Cornelius Harkess,Morelos,Mexico,-141850224.7,MX
60-238-7059,Erv Padrick,Phichai,Thailand,993-0328,TH
03-575-7094,Fielding Struys,Shensuo,China,265712898,CN
83-465-8495,Purcell Eyer,Qulsary,Kazakhstan,266159862,KZ
97-122-0077,Pietra Dibdall,El Alamo,Mexico,987-0649,MX
44-106-8726,Dyanne Labbet,Samanggen,Indonesia,648 01,ID
75-652-8475,Elsworth Stannas,Jinhai,China,325228805,CN
66-683-1761,Marlo McGeaney,Matangshan,China,325776170,CN
18-238-2784,Calvin Aucock,Ngarus,Indonesia,3810-1057,ID
14-427-0652,Prudence Eastlake,Stockholm,Sweden,693066,SE
96-883-5571,Gwenora Beauchamp,Petauke,Zambia,649-6623,ZM
59-450-2625,Jerrie Jiran,Lorena,Brazil,33916,BR
17-237-9919,Linc Martynov,Saint-Malo,France,649-6623,FR
89-302-9477,Jackie Kment,Bến Cầu,Vietnam,354012,VN
30-395-2269,Phil Schapero,Rancapare,Indonesia,648 01,ID
60-742-1416,Giusto Sheavills,Mospyne,Ukraine,-142010272.7,UA
42-286-4150,Emmalynne Hairs,Lewobelek,Indonesia,-142170320.7,ID
36-854-2570,Mirna Rosita,Novorossiysk,Russia,-142330368.7,RU
00-988-1489,Alard Briat,Kyshtym,Russia,993-0329,RU
80-467-4735,Ferdinand Fowley,Ntungamo,Uganda,266606826,UG
04-049-1006,Averell Joint,Hancheng,China,267053790,CN
25-492-4931,Deane Benbough,Dongxin,China,987-0650,CN
38-206-8901,Grenville Hyne,Shawan,China,649 01,CN
93-710-1150,Asia McNess,Carromeu,Portugal,326323535,PT
79-752-9044,Fayre Crocket,Kohila,Estonia,326870900,EE
94-829-5714,Olive Jeannon,Kizhinga,Russia,3810-1058,RU
17-162-2135,Karoline Pocock,Bislig,Philippines,693067,PH
08-581-0238,Rosanne Zorzutti,Oji River,Nigeria,649-6624,NG
51-824-3545,Kele Bracknell,Pisangkemeng,Indonesia,33917,ID
03-133-1843,Artair Lant,Ulety,Russia,649-6624,RU
52-259-8758,Marielle Buffey,Mogoditshane,Botswana,354013,BW
22-744-2112,Maighdiln Lamswood,Guangshun,China,649 01,CN
54-926-6336,Deina Agus,Molagavita,Colombia,-142490416.7,CO
38-254-0934,Cirilo Koschek,Garešnica,Croatia,-142650464.7,HR
72-486-1808,Konrad Standering,Sanshan,China,-142810512.7,CN
40-931-4451,Lilyan Schohier,Youchou,China,993-0330,CN
81-286-3465,Eva Dulake,Voiron,France,267500754,FR
42-037-9687,Roi Critzen,Leninsk,Russia,267947718,RU
09-427-8083,Darby McLae,Sinmak,North Korea,987-0651,KP
73-000-6730,Christian Yeld,Parigi,Indonesia,650 01,ID
24-902-5422,Delilah Ayerst,Ngedhusuba,Indonesia,327418265,ID
38-777-7517,Hynda Skeel,Mata-Utu,Wallis and Futuna,327965630,WF
45-670-3073,Mill Lambell,Otuzco,Peru,3810-1059,PE
22-817-6388,Melicent Gieves,Jangkat,Indonesia,693068,ID
30-882-6768,Melisent Claessens,Tân Phú,Vietnam,649-6625,VN
80-373-3482,Son Hurworth,Cruz Alta,Brazil,33918,BR
19-175-1000,Martainn Van Zon,Su-ngai Kolok,Thailand,649-6625,TH
